job_href|job_title|employer|city|salary|schedule|conditions|responsibilities|education|experience|requirements|placement|job_views_value|job_simple_dis_sec
https://joblab.ru/vac11057998.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Довольное|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|51|
https://joblab.ru/vac11058000.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Здвинск|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|46|
https://joblab.ru/vac11058002.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Искитим|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|45|
https://joblab.ru/vac11058004.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Карасук|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|47|
https://joblab.ru/vac11058005.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Каргат|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|43|
https://joblab.ru/vac11058006.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Колывань|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|49|
https://joblab.ru/vac11058007.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Кольцово|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|47|
https://joblab.ru/vac11058008.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Коченево|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|56|
https://joblab.ru/vac11058012.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Кочки|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|97|
https://joblab.ru/vac11058567.html|Специалист тех. поддержки (работа из дома)|"ООО ""Директ Кредит Центр"""|Краснозерское|25 000 — 28 000 руб.|Удаленная работа|Работа в крупной, стабильной компании, являющейся лидером в области комплексного POS-кредитования, Оформление по ТК РФ, Обучение с первого рабочего дня, которое Вам оплачивается (10 рабочих дней), Заработная плата складывается из почасовой ставки + премия, Удаленный формат работы, График работы сменный (обсуждается индивидуально с руководителем). Полная занятость, московское время, Молодой и дружный коллектив, Возможности реального профессионального роста (старший специалист, аналитик, разработчик и т.д.), Корпоративные подарки сотрудникам и детям.|Консультирование клиентов в чатах по вопросам нашего программного обеспечения, Обработка входящих обращений, звонков, писем, Чтение и интерпретация логов программного обеспечения, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Опыт работы в технической поддержке или колл-центре (приветствуется, но не обязателен), Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК, Желание учиться и изучать новое на постоянной основе, Желание общаться с людьми и помогать им|17.10.2023 18:06:00|53|
